PlayerID,Year,Team,PlayerName,Age,HeightCm,WeightKg,Fitness,Speed,Strength,Agility
323,1950,Team F,Shane Andrews,34,172.9,105.8,72.2,98.3,95.6,84.6
324,1950,Team F,John Alexander,28,191.7,68.3,81.8,96.7,64.2,81.5
325,1950,Team F,Cody Williams,21,197.8,78.1,63.0,74.4,84.3,78.3
326,1950,Team F,Todd Woods,25,196.5,93.7,69.8,64.3,87.5,57.7
327,1950,Team F,Rodney Morales,29,169.7,97.2,70.8,88.6,94.1,77.6
328,1950,Team F,Benjamin Soto,22,169.9,71.5,64.5,83.9,95.5,58.4
329,1950,Team F,Anthony Hernandez,21,168.5,74.7,93.0,63.9,82.4,90.7
330,1950,Team F,Justin Torres,27,179.2,106.2,66.0,86.8,84.8,82.6
331,1950,Team F,Xavier Wilson,35,171.4,72.8,89.0,74.4,98.6,72.9
332,1950,Team F,Phillip Obrien,28,175.1,75.2,76.3,77.0,54.4,76.2
333,1950,Team F,Richard Perez,24,166.3,110.1,93.7,55.3,60.6,52.2
334,1950,Team F,Joseph Hayes,28,172.7,87.4,60.7,54.0,64.5,72.4
335,1950,Team L,Jeremy Dalton,33,173.4,97.0,86.7,79.0,64.0,55.8
336,1950,Team L,William Torres,34,179.9,78.4,88.4,70.1,61.3,51.6
337,1950,Team L,Marc Lynch,35,168.1,71.9,84.6,78.1,61.9,85.5
338,1950,Team L,Patrick Meza,34,170.2,84.0,73.2,67.3,67.7,96.2
339,1950,Team L,Daniel Clark,34,179.4,71.1,96.0,59.9,95.3,58.4
340,1950,Team L,Matthew Moore,21,172.5,71.6,89.9,52.3,66.7,98.3
341,1950,Team L,Christopher Jones,32,185.8,86.6,88.4,77.4,58.2,74.1
342,1950,Team L,Aaron Hayes,31,199.4,72.5,89.6,56.6,98.7,93.6
343,1950,Team L,Kirk Carter,31,199.0,70.3,71.1,86.1,88.1,65.7
344,1950,Team L,David Mann,34,171.3,84.5,73.6,60.2,62.9,77.7
345,1950,Team L,Michael Gibson,26,171.6,77.8,78.8,90.7,70.3,92.4
346,1950,Team L,Michael Bradshaw,30,189.1,77.3,95.2,78.7,78.5,95.3
347,1950,Team L,Richard Weber,34,190.2,85.6,87.6,88.0,71.6,82.0
348,1950,Team L,Matthew Peck,34,186.2,106.6,94.5,79.2,91.5,100.0
349,1950,Team L,Jeffery Stephens,21,180.2,107.3,76.4,68.6,61.3,91.6
350,1950,Team L,Matthew Kerr,22,183.4,96.2,91.6,77.9,56.5,81.2
351,1950,Team L,Ronald Jones,25,170.0,90.0,83.4,81.9,71.7,99.9
352,1950,Team L,Christopher Parker,24,167.3,84.7,60.1,51.6,87.4,86.2
353,1950,Team L,Paul Carroll,35,177.0,72.0,99.1,89.4,89.4,71.5
354,1950,Team L,Dylan Martinez,27,182.4,103.7,75.7,75.2,89.6,70.3
355,1950,Team L,Michael Lyons,32,183.9,111.4,79.9,72.9,59.1,99.7
356,1950,Team L,Tommy Mason,20,176.6,95.1,95.9,93.8,55.9,50.4
357,1950,Team L,Johnny Miller,24,167.5,105.3,86.0,74.5,97.2,87.9
358,1950,Team L,Andrew Reynolds,35,172.1,101.3,76.2,67.5,83.2,51.6
359,1950,Team L,Frank Wright,31,194.9,76.9,76.5,75.2,61.2,93.8
360,1950,Team L,Brandon Hayden,26,166.8,86.2,88.0,71.5,90.2,82.4
361,1950,Team L,Russell Johnston,23,186.1,99.6,78.4,57.8,93.2,63.5
362,1950,Team L,Trevor Key,23,170.7,79.9,96.0,64.8,84.3,96.9
363,1950,Team P,Michael Adams,32,170.1,89.6,76.6,95.6,67.9,92.2
364,1950,Team P,Andrew Avila,28,170.9,71.7,82.9,53.0,62.4,56.2
365,1950,Team P,John Pearson,29,193.3,73.9,88.7,70.4,79.0,97.4
366,1950,Team P,Thomas White,22,191.1,68.8,97.0,95.5,94.1,74.3
367,1950,Team P,Kevin Walters,27,181.8,105.2,64.1,66.5,71.4,75.7
368,1950,Team P,John Davis,34,190.4,91.0,93.7,75.8,90.9,67.0
369,1950,Team P,Gregory Cook,22,197.4,109.5,98.9,75.8,98.8,79.4
370,1950,Team P,Michael Hodge,35,175.3,67.6,67.4,98.5,87.1,74.5
371,1950,Team P,Gary Steele,31,181.9,106.1,60.5,90.6,86.1,59.3
372,1950,Team P,Dwayne Landry,28,191.9,100.8,86.7,70.9,88.5,50.1
373,1950,Team P,Robert Pierce,33,169.5,84.9,86.2,94.6,60.2,67.2
374,1950,Team P,Jesse Edwards,33,169.0,86.4,63.2,76.4,53.8,97.0
375,1950,Team P,Frank Cordova,33,186.8,86.2,60.7,94.3,96.6,66.6
376,1950,Team P,Jared Robertson,27,198.1,76.1,98.2,61.4,57.1,98.4
377,1950,Team P,William Sandoval,27,165.5,79.9,70.7,70.1,53.1,77.4
378,1950,Team P,Joshua Gutierrez,28,177.3,104.3,86.0,69.7,62.1,67.4
379,1950,Team P,Cody Cox,30,185.3,93.6,86.9,52.1,77.2,61.0
380,1950,Team P,Peter Garrett,31,170.8,80.5,79.3,55.5,99.4,92.7
381,1950,Team P,Peter Harris,34,192.4,78.3,71.7,53.3,73.1,66.6
382,1950,Team P,Joshua Pennington,35,175.1,106.2,62.3,93.2,91.2,84.5
383,1950,Team P,Jeffrey Wolfe,29,171.5,97.8,71.6,57.0,64.7,60.0
384,1950,Team P,Bryan Dudley,28,179.0,71.8,78.9,96.9,59.3,80.9
385,1950,Team P,Lee Allen,32,178.9,71.2,60.2,78.6,77.1,62.2
386,1950,Team P,Christopher Pierce,25,170.7,105.7,75.0,64.4,91.3,65.3
387,1950,Team P,Juan Davis,22,180.8,79.8,68.3,87.4,52.9,94.2
388,1950,Team P,Willie Durham,24,185.6,103.5,89.6,57.8,65.3,79.0
389,1950,Team P,Joel Wilson,20,189.6,108.8,61.2,60.6,89.4,63.2
390,1950,Team P,Ronnie Jimenez,23,168.6,88.6,80.4,93.2,60.2,60.9
391,1950,Team P,Mitchell Hicks,26,169.2,95.2,81.6,50.7,77.2,59.8
392,1950,Team N,Donald Davenport,24,189.3,75.4,71.6,75.5,61.3,64.1
393,1950,Team N,William Sanchez,28,172.6,86.8,95.0,69.1,91.6,52.2
394,1950,Team N,Juan Reyes,20,175.8,107.0,72.6,52.0,81.6,67.1
395,1950,Team N,Thomas Romero,25,179.3,89.7,92.2,54.8,88.2,69.6
396,1950,Team N,Shawn Shields,29,183.5,71.5,94.6,55.9,64.5,66.3
397,1950,Team N,Donald Tyler,34,171.7,93.0,65.8,71.2,77.3,88.0
398,1950,Team N,Jason Villa,35,185.5,100.1,67.0,59.3,67.3,64.6
399,1950,Team N,Jordan Hoover,35,199.0,100.0,68.9,89.0,63.2,67.1
400,1950,Team N,Douglas Evans,20,195.4,82.6,84.4,71.7,72.4,73.9
401,1950,Team N,Kevin Duarte,32,172.2,102.3,70.6,63.2,86.1,79.8
402,1950,Team N,John Hernandez,30,184.8,97.6,73.6,93.3,97.8,76.4
403,1950,Team N,Joshua Reed,26,190.0,89.8,78.2,66.3,62.3,51.8
404,1950,Team N,Juan Daniels,21,176.6,105.3,61.5,55.5,89.1,53.1
405,1950,Team N,Jesse Morris,31,172.4,78.0,71.2,79.2,94.6,59.4
406,1950,Team N,Colin Terry,21,189.7,111.0,77.5,63.5,93.4,95.9
407,1950,Team N,Kenneth Hall,25,192.4,71.9,89.2,72.3,95.9,93.7
408,1950,Team N,Reginald Williams,23,199.4,94.1,95.1,58.6,99.8,99.2
409,1950,Team N,Patrick Thornton,24,172.4,96.6,78.2,83.3,50.5,51.7
410,1950,Team N,Robert Hughes,29,186.0,81.0,67.4,55.5,81.6,79.1
411,1950,Team N,Matthew Hoover,30,197.3,89.9,67.9,96.1,68.9,63.6
412,1950,Team N,William Simpson,30,193.7,84.1,90.5,79.0,97.8,67.7
413,1950,Team N,Andrew Shaw,32,190.8,111.3,64.4,60.9,86.4,70.1
414,1950,Team N,Kevin Kane,23,189.3,92.1,94.6,72.1,84.8,99.1
415,1950,Team N,Shane Alexander,34,172.8,98.0,66.5,82.3,51.6,89.0
1,1951,Team A,Mark Johnson,29,193.8,98.9,89.9,92.7,59.1,70.9
9,1951,Team A,Daniel Lawrence,35,170.1,66.9,77.4,74.4,65.3,60.1
15,1951,Team A,Ryan Munoz,22,196.4,97.8,65.4,88.9,88.2,71.7
2,1951,Team A,Donald Walker,32,190.1,89.0,96.1,73.3,96.1,75.6
8,1951,Team A,Matthew Gardner,22,190.4,99.6,69.2,96.2,75.2,55.4
4,1951,Team A,Steven Miller,21,193.8,81.1,92.2,59.7,87.9,84.6
14,1951,Team A,Brandon Davis,33,197.5,101.2,72.7,71.6,62.2,72.1
6,1951,Team A,Daniel Wagner,29,166.3,90.8,86.8,93.5,60.6,62.3
17,1951,Team A,Joshua Dudley,22,187.8,68.9,98.8,63.8,57.7,80.6
11,1951,Team A,Robert Wolfe,28,171.5,83.2,64.2,71.1,72.7,68.8
5,1951,Team A,Javier Johnson,35,172.8,73.5,91.4,96.3,70.4,59.0
19,1951,Team A,Ronald Montgomery,30,175.1,102.8,86.4,96.5,73.9,75.6
16,1951,Team A,Robert Blair,34,194.1,77.9,95.0,70.7,50.7,64.8
7,1951,Team A,Alexander Gonzalez,33,171.3,72.6,87.0,65.9,85.0,64.8
25,1951,Team A,Mark Diaz,26,172.4,90.9,66.1,68.5,89.2,92.6
22,1951,Team A,Darren Roberts,30,171.9,85.0,84.2,85.6,52.2,51.2
21,1951,Team A,Michael Williams,33,179.7,80.0,95.6,80.5,57.4,78.8
24,1951,Team A,Brian Ramirez,27,199.5,96.3,69.2,94.3,79.6,90.6
20,1951,Team A,Scott Ray,21,167.1,80.7,98.0,99.9,83.1,85.1
18,1951,Team A,James Arnold,35,178.2,101.9,68.2,55.3,69.9,79.0
23,1951,Team A,Bobby Hall,25,173.6,75.4,70.4,91.7,68.0,77.6
10,1951,Team A,Robert Smith,34,181.4,79.9,67.2,75.2,53.1,64.5
12,1951,Team A,Gerald Moore,31,178.4,75.1,74.4,59.4,74.5,72.6
3,1951,Team A,Noah Rhodes,31,186.0,73.1,62.9,84.5,86.2,92.2
13,1951,Team A,Tyler Rogers,24,172.9,104.5,97.8,67.5,76.1,81.9
416,1951,Team A,Joseph Bryant,28,165.8,86.4,80.3,79.9,61.1,62.9
417,1951,Team A,Nathan Ortiz,28,171.3,70.0,73.3,52.1,97.6,90.0
39,1951,Team C,Thomas Ellis,21,186.6,69.3,94.4,54.2,69.7,92.7
47,1951,Team C,Ricky Henderson,36,167.4,80.0,89.5,59.7,86.2,96.4
44,1951,Team C,Zachary Hicks,22,165.5,84.7,98.6,64.2,70.2,87.8
26,1951,Team C,Jacob Clark,22,184.4,102.3,79.2,52.6,72.6,67.7
32,1951,Team C,Justin Cohen,26,169.4,64.6,97.3,68.0,87.3,80.5
29,1951,Team C,Christopher Daniel,36,176.3,86.6,87.1,83.5,68.2,97.5
41,1951,Team C,Justin Baker,26,194.4,68.2,64.9,85.8,92.8,69.0
46,1951,Team C,Brian Burton,26,176.1,97.4,88.6,97.7,89.1,52.2
48,1951,Team C,Arthur James,24,192.2,73.9,97.0,62.4,54.8,84.9
30,1951,Team C,Christopher Gray,21,171.6,66.3,65.6,85.6,63.3,97.6
36,1951,Team C,Daniel Hahn,23,182.8,99.7,95.4,93.7,58.9,57.3
33,1951,Team C,Ryan Parsons,35,195.8,80.6,64.9,73.9,91.6,96.4
37,1951,Team C,Shawn Edwards,23,170.2,95.3,68.2,93.1,79.8,94.1
35,1951,Team C,Ethan Adams,24,185.6,99.1,60.2,93.6,91.7,97.4
34,1951,Team C,Daryl Johnson,31,196.6,105.0,88.7,92.4,77.7,52.3
31,1951,Team C,William Bowman,36,191.8,102.7,93.4,97.8,98.8,94.1
40,1951,Team C,Derek Wright,28,195.5,102.4,96.2,70.7,81.0,90.6
42,1951,Team C,Kevin Hurst,34,166.4,98.0,73.6,57.1,90.5,81.0
27,1951,Team C,Derek Zuniga,22,165.9,85.5,75.8,90.9,96.3,58.8
43,1951,Team C,James Robinson,36,191.0,77.4,79.2,84.1,67.2,78.6
28,1951,Team C,Matthew Lynch,31,191.9,72.7,87.0,79.5,75.5,98.2
45,1951,Team C,Brandon Williams,24,196.3,79.4,71.2,53.1,56.0,50.9
38,1951,Team C,Matthew Foster,29,171.6,101.9,97.3,94.9,91.1,57.3
340,1951,Team C,Matthew Moore,22,172.5,72.3,60.2,99.7,98.6,80.9
418,1951,Team C,John Costa,32,178.3,76.3,99.7,99.5,75.1,61.1
419,1951,Team C,George Schwartz,21,172.8,70.1,85.1,81.1,51.1,52.3
56,1951,Team G,Shawn Baker,33,196.8,81.5,77.0,51.0,89.3,69.9
57,1951,Team G,Jonathan White,29,198.2,77.6,64.6,97.7,69.0,77.0
53,1951,Team G,Derek Davidson,27,191.4,109.0,80.3,88.5,93.4,64.2
69,1951,Team G,Benjamin Hodges,31,173.3,99.2,87.9,56.9,51.0,83.5
54,1951,Team G,Brian Graham,26,198.1,64.5,87.3,94.5,85.1,93.6
66,1951,Team G,Eric Brown,30,172.1,83.7,60.9,54.8,79.4,91.6
64,1951,Team G,Alec Hickman,31,171.9,100.8,97.6,51.9,96.5,96.9
65,1951,Team G,Shawn Decker,21,180.4,69.2,95.4,55.0,76.0,67.1
62,1951,Team G,Richard Moreno,22,173.8,77.5,65.8,61.2,98.9,56.8
70,1951,Team G,Ralph Anderson,36,183.5,76.8,68.3,96.8,75.3,59.4
60,1951,Team G,Lee Hernandez,25,198.2,98.7,90.0,72.7,58.7,95.1
71,1951,Team G,John Pierce,33,188.9,83.8,64.2,95.5,78.5,93.5
72,1951,Team G,Derek Brennan,30,190.6,73.4,85.2,86.7,70.1,73.7
63,1951,Team G,Aaron Nguyen,30,168.6,76.4,62.5,51.2,77.2,69.7
50,1951,Team G,Wesley Valencia,33,174.6,89.3,91.1,90.6,82.9,63.3
59,1951,Team G,Edwin Fowler,22,183.0,96.7,79.2,51.0,97.6,69.6
61,1951,Team G,Phillip Ryan,30,189.3,91.0,80.9,96.0,78.1,80.7
51,1951,Team G,Adam Le,30,193.6,81.0,97.8,70.8,69.3,77.7
52,1951,Team G,Michael Herrera,27,188.8,99.4,86.9,79.5,74.3,96.2
68,1951,Team G,Bradley Tucker,21,197.6,77.1,60.3,71.0,69.7,71.3
49,1951,Team G,Zachary Rice,25,186.7,82.5,81.3,65.2,63.5,56.2
55,1951,Team G,Jesse Mckay,36,186.0,89.0,67.1,82.0,87.5,77.7
67,1951,Team G,Shawn Arroyo,27,187.0,70.1,80.5,54.6,79.7,78.0
58,1951,Team G,Thomas Harrell,34,186.6,67.3,97.1,92.5,68.2,96.2
420,1951,Team G,Matthew Christian,35,190.2,97.0,61.1,80.0,74.3,68.9
421,1951,Team G,Samuel Villarreal,24,188.9,67.7,86.0,70.0,99.2,94.6
98,1951,Team O,Jeremy Callahan,33,190.5,87.3,75.5,58.6,92.1,68.2
88,1951,Team O,Robert Lee,31,194.3,99.8,81.5,68.3,72.4,76.5
82,1951,Team O,Darryl Whitehead,34,172.7,88.0,62.7,92.8,92.5,60.4
74,1951,Team O,Joshua Blair,22,190.9,76.6,81.2,70.8,59.1,64.2
84,1951,Team O,David Caldwell,23,194.0,95.6,67.2,61.1,78.6,56.7
94,1951,Team O,Scott Wright,24,179.3,67.7,80.9,57.6,89.7,60.2
91,1951,Team O,Nicholas Nunez,35,176.2,73.5,74.8,73.0,75.5,58.7
86,1951,Team O,Timothy Duncan,25,175.2,90.6,99.9,65.4,54.3,97.4
77,1951,Team O,Jeffrey Holmes,24,199.8,96.4,81.2,98.6,74.4,76.0
80,1951,Team O,David Robinson,28,188.4,93.9,85.0,96.5,78.8,66.7
90,1951,Team O,Jeff Owens,29,184.0,73.7,71.3,91.4,96.6,89.7
81,1951,Team O,Benjamin Welch,35,174.6,106.9,79.7,92.4,83.6,66.1
89,1951,Team O,Brent Jordan,23,191.7,64.6,80.1,83.3,96.4,93.9
93,1951,Team O,James Morgan,33,189.1,76.6,86.2,74.5,80.3,88.8
85,1951,Team O,Daniel Anderson,24,172.3,99.5,65.0,57.0,68.3,50.4
95,1951,Team O,Connor West,24,171.3,85.5,62.6,61.1,80.3,89.8
100,1951,Team O,Zachary Huff,25,174.1,68.6,99.2,85.5,72.8,95.2
99,1951,Team O,Joshua Williams,25,176.6,108.5,94.2,66.5,94.9,92.2
96,1951,Team O,Javier Ramirez,32,185.9,77.8,75.8,78.7,93.8,77.5
73,1951,Team O,Jay Lewis,29,194.3,70.3,74.3,82.9,79.3,94.0
92,1951,Team O,William Garcia,23,166.9,92.1,65.0,55.9,88.7,73.6
79,1951,Team O,George Chapman,25,184.1,87.3,75.9,93.2,63.7,62.7
87,1951,Team O,John Mueller,36,193.8,98.6,81.0,99.5,95.7,72.6
83,1951,Team O,Scott Jones,25,184.6,93.2,71.0,90.2,80.9,88.9
78,1951,Team O,Bryan Walker,30,190.3,106.3,89.9,56.1,83.1,61.9
97,1951,Team O,David Leblanc,30,180.1,68.1,92.6,58.2,60.5,89.7
122,1951,Team E,Joseph Donovan,36,181.1,106.2,61.1,90.1,54.0,79.7
124,1951,Team E,David Foster,30,169.7,63.3,66.8,75.4,86.3,95.8
102,1951,Team E,Samuel Martin,21,192.1,97.6,91.0,93.3,79.7,82.2
117,1951,Team E,Kurt Leonard,35,175.9,78.0,71.8,58.5,97.6,76.3
126,1951,Team E,Eugene Walton,21,197.3,108.0,71.6,62.8,99.8,72.5
120,1951,Team E,Kristopher Harvey,31,197.1,104.7,76.5,74.3,71.9,95.3
118,1951,Team E,David Wilson,22,197.7,70.7,75.4,65.5,66.5,87.4
115,1951,Team E,Christopher Yu,32,176.7,71.1,92.7,76.4,88.4,98.6
105,1951,Team E,James Galloway,34,179.6,89.2,70.7,74.2,84.8,57.4
101,1951,Team E,Wayne House,33,197.8,103.3,74.1,78.9,71.4,56.3
125,1951,Team E,Michael Evans,21,166.3,63.8,76.7,53.1,62.6,89.9
107,1951,Team E,Jesse Henderson,27,186.1,108.6,66.8,50.5,74.2,99.6
116,1951,Team E,Bobby Lopez,25,196.9,92.3,87.6,69.3,55.9,99.1
119,1951,Team E,Steve Sanchez,23,179.6,74.9,93.0,65.5,50.9,77.2
106,1951,Team E,Derek Bowers,34,177.3,88.1,71.9,67.4,89.9,54.1
104,1951,Team E,James Brown,35,165.3,71.3,68.8,61.4,64.8,86.0
123,1951,Team E,Dan Moran,34,187.7,87.1,99.2,91.5,93.3,86.8
110,1951,Team E,Christopher Phillips,21,188.7,87.9,99.7,82.7,71.5,61.7
112,1951,Team E,Joshua Adkins,25,169.1,77.0,98.6,81.7,94.2,73.8
103,1951,Team E,John Lewis,24,171.2,71.4,68.4,83.3,82.2,92.1
114,1951,Team E,Jonathan Farrell,34,181.8,95.7,88.2,56.0,78.5,66.9
113,1951,Team E,Anthony Silva,27,191.7,65.2,68.7,52.0,91.3,77.6
109,1951,Team E,Justin Higgins,33,199.5,81.2,68.4,88.9,87.3,90.7
121,1951,Team E,Jason Silva,22,165.1,104.8,69.6,97.4,61.3,50.4
111,1951,Team E,Wayne Riley,32,189.1,88.6,94.4,50.2,91.9,79.4
108,1951,Team E,Tyler Cowan,34,178.4,84.6,62.9,98.4,57.5,93.2
422,1951,Team E,James Stewart,33,188.4,89.1,65.8,96.4,94.2,99.8
423,1951,Team E,Nathan Malone,20,191.4,71.1,76.8,58.5,92.5,94.5
424,1951,Team E,Shane Johnson,23,188.3,93.4,60.2,55.7,77.3,65.4
138,1951,Team K,Chad Wilson,28,181.6,79.6,92.0,51.2,73.9,58.0
143,1951,Team K,John Whitehead,22,194.0,90.9,98.6,61.5,94.2,96.9
130,1951,Team K,Derek Mahoney,28,192.8,68.7,74.4,78.4,85.2,65.8
147,1951,Team K,Mark Green,36,165.2,112.2,70.9,95.3,79.0,56.1
132,1951,Team K,Jacob Moore,35,171.3,91.4,82.9,57.8,60.8,60.4
133,1951,Team K,Roy Warner,33,178.9,99.1,65.5,90.5,58.1,87.0
136,1951,Team K,Robert Evans,24,180.1,98.5,84.6,78.8,65.8,84.3
129,1951,Team K,Benjamin Lewis,22,186.3,82.4,71.0,54.8,100.0,54.5
139,1951,Team K,Brian Tran,29,168.3,105.5,79.9,62.0,64.1,51.3
141,1951,Team K,Mitchell Harris,33,174.7,79.2,70.8,93.5,57.3,78.1
144,1951,Team K,Ryan Davis,24,186.5,107.4,61.9,87.7,97.7,71.8
140,1951,Team K,Dominic Jacobs,36,191.8,99.4,94.0,90.9,84.3,94.8
128,1951,Team K,Zachary Ferrell,22,191.4,95.2,61.4,83.9,59.9,97.0
137,1951,Team K,Matthew Mcmillan,23,199.1,94.5,78.7,71.8,56.8,76.4
127,1951,Team K,Benjamin Ellis,34,188.0,70.4,60.3,97.1,77.9,97.8
135,1951,Team K,Matthew Smith,35,168.4,103.3,82.6,54.6,79.7,86.4
146,1951,Team K,Aaron Wise,35,196.0,87.4,67.9,97.6,80.2,70.8
134,1951,Team K,Logan Archer,22,170.4,78.6,81.9,52.2,83.7,58.4
142,1951,Team K,Mark Baker,21,192.2,104.4,95.9,68.2,95.3,68.3
148,1951,Team K,Patrick Arnold,26,186.2,105.9,91.7,64.8,78.1,95.7
149,1951,Team K,Jeffrey Smith,31,180.9,70.0,68.7,86.5,73.7,50.5
145,1951,Team K,Jeff Hill,30,186.5,108.4,74.1,80.7,67.2,87.4
131,1951,Team K,Stanley Suarez,24,177.5,104.6,87.9,78.4,78.2,60.8
425,1951,Team K,Barry Welch,21,192.8,102.9,91.2,96.7,69.9,78.5
426,1951,Team K,Thomas Bright,32,183.6,84.4,63.8,68.8,90.0,94.1
161,1951,Team H,Sean Cherry,29,173.2,63.6,71.0,76.3,100.0,67.9
167,1951,Team H,Richard Rodriguez,22,188.8,77.8,68.1,64.2,72.3,81.5
170,1951,Team H,Joe Torres,33,179.2,107.7,63.3,99.5,51.2,80.4
155,1951,Team H,Robert Valencia,30,193.3,69.3,80.6,67.3,96.4,84.8
172,1951,Team H,Alexander Lee,28,187.6,84.8,62.4,62.6,62.9,52.0
173,1951,Team H,Garrett Lin,34,171.2,109.8,99.7,69.1,70.9,67.0
157,1951,Team H,David Garcia,25,195.2,86.1,67.7,93.1,57.1,68.5
160,1951,Team H,Christopher Spears,25,179.7,96.9,63.5,59.4,79.7,50.6
150,1951,Team H,Benjamin Ware,32,191.9,69.2,74.5,87.4,69.0,68.8
165,1951,Team H,Robert Shields,35,198.4,94.5,95.8,90.7,72.7,72.4
153,1951,Team H,Charles Anderson,27,170.3,103.1,79.7,64.2,77.8,50.9
174,1951,Team H,Walter Ramirez,29,170.1,93.5,88.8,94.5,51.8,57.9
158,1951,Team H,Richard Henson,29,186.6,106.6,91.3,61.1,93.0,58.3
175,1951,Team H,Martin Ross,34,179.6,92.5,70.3,85.1,58.4,56.2
176,1951,Team H,William Herrera,26,195.8,98.1,86.8,51.0,66.7,65.5
163,1951,Team H,Alexander Doyle,23,198.8,83.3,84.9,94.9,61.8,80.8
169,1951,Team H,Daniel Velasquez,35,188.6,96.2,63.5,68.2,75.3,94.5
166,1951,Team H,Robert Adams,34,196.3,85.5,82.9,91.3,60.4,61.2
164,1951,Team H,Gary Galvan,21,196.8,89.4,64.3,91.7,61.3,76.7
152,1951,Team H,Ruben Aguilar,31,193.5,68.2,72.8,80.6,96.6,69.8
154,1951,Team H,Eric Nolan,29,174.8,107.7,71.8,54.9,95.3,70.6
162,1951,Team H,Robert Keith,25,196.7,92.3,82.5,67.6,53.7,84.3
156,1951,Team H,Steven Clark,24,166.3,92.2,94.7,82.4,74.3,53.7
151,1951,Team H,Stuart Gardner,21,198.6,101.3,80.4,87.4,92.5,61.4
203,1951,Team B,Robert Jackson,26,169.1,87.6,90.3,76.9,55.3,55.2
191,1951,Team B,Nathan Evans,29,194.6,84.7,70.9,73.7,95.5,70.0
200,1951,Team B,Matthew Marshall,28,181.3,79.9,69.5,62.0,66.3,79.1
199,1951,Team B,Jeffrey Carpenter,34,181.1,90.7,67.8,90.7,53.3,69.4
181,1951,Team B,Nicholas Edwards,33,185.1,98.0,87.1,52.0,56.8,79.8
196,1951,Team B,Steven Gilbert,27,193.9,95.8,60.5,82.7,66.2,83.7
179,1951,Team B,Victor Baker,30,175.1,78.4,63.3,60.9,63.1,62.3
178,1951,Team B,Wesley White,28,174.3,74.2,82.3,75.9,80.7,75.1
187,1951,Team B,Patrick Lambert,28,185.6,97.0,72.7,57.9,60.8,54.2
188,1951,Team B,Jackson Jones,25,172.8,87.5,71.3,61.5,65.5,66.8
198,1951,Team B,Aaron Mitchell,29,176.0,92.1,61.3,74.8,64.2,92.4
197,1951,Team B,Eric Kelley,26,186.2,96.2,64.6,81.6,79.2,76.4
183,1951,Team B,James Ray,22,168.4,77.5,97.2,55.2,50.9,60.1
194,1951,Team B,Cameron Fisher,28,183.5,69.0,100.0,85.7,93.1,88.7
180,1951,Team B,Brian Hamilton,24,187.4,68.2,93.1,68.7,74.3,63.6
202,1951,Team B,John Santana,34,188.0,72.8,91.9,55.2,96.9,80.1
190,1951,Team B,Erik Charles,33,199.4,99.4,80.7,75.3,75.0,65.9
177,1951,Team B,Todd Wilson,21,168.6,79.8,60.6,57.9,98.4,98.8
195,1951,Team B,Todd Byrd,35,193.9,89.9,84.6,88.1,90.2,66.5
189,1951,Team B,Matthew Rivera,29,192.0,66.8,70.7,74.4,85.7,90.1
186,1951,Team B,Joshua Ball,35,171.4,86.8,72.3,90.2,74.4,83.1
201,1951,Team B,Jeremy Lewis,21,177.0,95.5,70.2,84.2,78.0,63.5
184,1951,Team B,David Fletcher,30,197.2,92.8,80.9,70.2,68.3,58.1
193,1951,Team B,James Phillips,22,193.0,109.8,67.1,95.0,82.5,73.3
182,1951,Team B,Larry Dixon,30,190.7,104.9,81.6,80.1,72.2,82.3
216,1951,Team J,Christopher Rubio,23,178.6,93.4,90.3,90.3,94.0,87.1
220,1951,Team J,Michael Travis,22,169.3,72.0,83.6,62.6,99.5,77.4
207,1951,Team J,Michael Walker,35,196.7,111.6,96.0,96.9,70.8,66.1
217,1951,Team J,Joseph Williams,36,199.3,98.4,83.4,83.5,67.5,77.7
209,1951,Team J,David Alvarez,23,189.2,90.2,67.1,50.1,71.6,95.5
212,1951,Team J,Cory Horton,34,195.5,84.4,64.6,99.9,75.2,66.2
226,1951,Team J,John Green,32,176.6,109.7,86.7,95.4,75.8,90.8
206,1951,Team J,Robert Potter,30,193.7,87.3,63.8,70.5,94.0,55.9
218,1951,Team J,David Charles,33,175.9,108.3,68.4,61.5,79.1,87.8
219,1951,Team J,Jesus Solis,35,165.4,74.8,77.1,97.0,92.8,64.0
215,1951,Team J,Brian Coleman,31,168.5,106.8,68.4,89.2,56.7,50.9
221,1951,Team J,Kyle Dodson,32,189.9,63.8,75.9,72.5,93.3,84.4
222,1951,Team J,Steven Salazar,23,198.5,78.0,79.2,59.7,65.0,56.0
214,1951,Team J,Paul Carrillo,30,185.0,97.5,70.6,61.5,81.0,69.5
204,1951,Team J,Bradley Robertson,27,195.9,84.4,73.1,70.8,63.1,77.1
227,1951,Team J,David Walsh,22,174.0,96.4,72.6,84.3,88.0,53.4
213,1951,Team J,Johnny Sanchez,36,197.1,84.4,86.6,62.5,51.5,70.0
224,1951,Team J,Ronald Kelley,26,193.1,86.1,76.7,55.4,69.3,91.8
135,1951,Team J,Matthew Smith,35,168.4,103.7,66.2,56.5,95.1,63.9
229,1951,Team J,Mark Hill,30,178.3,94.1,80.1,71.2,57.6,53.4
208,1951,Team J,Curtis Johnson,28,180.8,91.2,66.2,56.2,71.0,73.0
228,1951,Team J,Ralph Boyd,26,194.5,75.7,97.8,70.4,72.0,54.4
225,1951,Team J,Steven Manning,32,165.0,94.5,86.7,66.4,97.9,88.9
